season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
32,9,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
32,9,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.1,1,unsolved,,
32,10,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.01,0,unsolved,,
32,10,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,0,unsolved,,
32,10,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.01,0,unsolved,,
32,10,12,Charity Lawson,Artem Chigvintsev,2,,,,,0,0.01,0,unsolved,,
32,10,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.01,0,unsolved,,
32,10,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.05,0,unsolved,,
32,10,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,0,unsolved,,
32,10,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.05,0,unsolved,,
32,10,12,Charity Lawson,Artem Chigvintsev,2,,,,,0,0.05,0,unsolved,,
32,10,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.05,0,unsolved,,
32,10,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.1,0,unsolved,,
32,10,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,0,unsolved,,
32,10,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.1,0,unsolved,,
32,10,12,Charity Lawson,Artem Chigvintsev,2,,,,,0,0.1,0,unsolved,,
32,10,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.1,0,unsolved,,
32,11,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.01,0,unsolved,,
32,11,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,0,unsolved,,
32,11,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.01,0,unsolved,,
32,11,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,0,unsolved,,
32,11,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.01,0,unsolved,,
32,11,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.05,0,unsolved,,
32,11,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,0,unsolved,,
32,11,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.05,0,unsolved,,
32,11,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,0,unsolved,,
32,11,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.05,0,unsolved,,
32,11,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.1,0,unsolved,,
32,11,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,0,unsolved,,
32,11,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.1,0,unsolved,,
32,11,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,0,unsolved,,
32,11,13,Ariana Madix,Pasha Pashkov,3,,,,,0,0.1,0,unsolved,,
33,1,0,Tori Spelling,Pasha Pashkov,11,,,,,0,0.01,0,unsolved,,
33,1,1,Eric Roberts,Britt Stewart,13,,,,,0,0.01,0,unsolved,,
33,1,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.01,0,unsolved,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,0,unsolved,,
33,1,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.01,0,unsolved,,
33,1,5,Danny Amendola,Witney Carson,5,,,,,0,0.01,0,unsolved,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.01,0,unsolved,,
33,1,7,Ilona Maher,Alan Bersten,8,,,,,0,0.01,0,unsolved,,
33,1,8,Anna Delvey,Ezra Sosa,8,,,,,0,0.01,0,unsolved,,
33,1,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.01,0,unsolved,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,0,0.01,0,unsolved,,
33,1,11,Jenn Tran,Sasha Farber,6,,,,,0,0.01,0,unsolved,,
33,1,12,Joey Graziadei,Jenna Johnson,3,,,,,0,0.01,0,unsolved,,
33,1,0,Tori Spelling,Pasha Pashkov,11,,,,,0,0.05,0,unsolved,,
33,1,1,Eric Roberts,Britt Stewart,13,,,,,0,0.05,0,unsolved,,
33,1,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.05,0,unsolved,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,0,unsolved,,
33,1,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.05,0,unsolved,,
33,1,5,Danny Amendola,Witney Carson,5,,,,,0,0.05,0,unsolved,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.05,0,unsolved,,
33,1,7,Ilona Maher,Alan Bersten,8,,,,,0,0.05,0,unsolved,,
33,1,8,Anna Delvey,Ezra Sosa,8,,,,,0,0.05,0,unsolved,,
33,1,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.05,0,unsolved,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,0,0.05,0,unsolved,,
33,1,11,Jenn Tran,Sasha Farber,6,,,,,0,0.05,0,unsolved,,
33,1,12,Joey Graziadei,Jenna Johnson,3,,,,,0,0.05,0,unsolved,,
33,1,0,Tori Spelling,Pasha Pashkov,11,,,,,0,0.1,0,unsolved,,
33,1,1,Eric Roberts,Britt Stewart,13,,,,,0,0.1,0,unsolved,,
33,1,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.1,0,unsolved,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,0,unsolved,,
33,1,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.1,0,unsolved,,
33,1,5,Danny Amendola,Witney Carson,5,,5.0,,10.0,0,0.1,0,unsolved,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.1,0,unsolved,,
33,1,7,Ilona Maher,Alan Bersten,8,,,,,0,0.1,0,unsolved,,
33,1,8,Anna Delvey,Ezra Sosa,8,,,,,0,0.1,0,unsolved,,
33,1,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.1,0,unsolved,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,0,0.1,0,unsolved,,
33,1,11,Jenn Tran,Sasha Farber,6,,,,,0,0.1,0,unsolved,,
33,1,12,Joey Graziadei,Jenna Johnson,3,,,,,0,0.1,0,unsolved,,
33,2,0,Tori Spelling,Pasha Pashkov,9,,,,,1,0.01,2,unsolved,,
33,2,1,Eric Roberts,Britt Stewart,12,,,,,0,0.01,2,unsolved,,
33,2,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.01,2,unsolved,,
33,2,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,2,unsolved,,
33,2,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.01,2,unsolved,,
33,2,5,Danny Amendola,Witney Carson,5,,,,,0,0.01,2,unsolved,,
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.01,2,unsolved,,
33,2,7,Ilona Maher,Alan Bersten,5,,,,,0,0.01,2,unsolved,,
33,2,8,Anna Delvey,Ezra Sosa,11,,,,,1,0.01,2,unsolved,,
33,2,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.01,2,unsolved,,
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,,,,,0,0.01,2,unsolved,,
33,2,11,Jenn Tran,Sasha Farber,9,,,,,0,0.01,2,unsolved,,
33,2,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.01,2,unsolved,,
33,2,0,Tori Spelling,Pasha Pashkov,9,,,,,1,0.05,2,unsolved,,
33,2,1,Eric Roberts,Britt Stewart,12,,,,,0,0.05,2,unsolved,,
33,2,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.05,2,unsolved,,
33,2,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,2,unsolved,,
33,2,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.05,2,unsolved,,
33,2,5,Danny Amendola,Witney Carson,5,,,,,0,0.05,2,unsolved,,
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.05,2,unsolved,,
33,2,7,Ilona Maher,Alan Bersten,5,,,,,0,0.05,2,unsolved,,
33,2,8,Anna Delvey,Ezra Sosa,11,,,,,1,0.05,2,unsolved,,
33,2,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.05,2,unsolved,,
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,,,,,0,0.05,2,unsolved,,
33,2,11,Jenn Tran,Sasha Farber,9,,,,,0,0.05,2,unsolved,,
33,2,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.05,2,unsolved,,
33,2,0,Tori Spelling,Pasha Pashkov,9,,,,,1,0.1,2,unsolved,,
33,2,1,Eric Roberts,Britt Stewart,12,,,,,0,0.1,2,unsolved,,
33,2,2,Reginald VelJohnson,Emma Slater,12,,,,,0,0.1,2,unsolved,,
33,2,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,2,unsolved,,
33,2,4,Dwight Howard?,Daniella Karagach,2,,,,,0,0.1,2,unsolved,,
33,2,5,Danny Amendola,Witney Carson,5,,,,,0,0.1,2,unsolved,,
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.1,2,unsolved,,
33,2,7,Ilona Maher,Alan Bersten,5,,,,,0,0.1,2,unsolved,,
33,2,8,Anna Delvey,Ezra Sosa,11,,,,,1,0.1,2,unsolved,,
33,2,9,Brooks Nader,Gleb Savchenko,8,,,,,0,0.1,2,unsolved,,
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,,,,,0,0.1,2,unsolved,,
33,2,11,Jenn Tran,Sasha Farber,9,,,,,0,0.1,2,unsolved,,
33,2,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.1,2,unsolved,,
33,3,1,Eric Roberts,Britt Stewart,10,,,,,1,0.01,2,unsolved,,
33,3,2,Reginald VelJohnson,Emma Slater,11,,,,,1,0.01,2,unsolved,,
33,3,3,Chandler Kinney,Brandon Armstrong,2,,,,,0,0.01,2,unsolved,,
33,3,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.01,2,unsolved,,
33,3,5,Danny Amendola,Witney Carson,6,,,,,0,0.01,2,unsolved,,
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.01,2,unsolved,,
33,3,7,Ilona Maher,Alan Bersten,7,,,,,0,0.01,2,unsolved,,
33,3,9,Brooks Nader,Gleb Savchenko,5,,,,,0,0.01,2,unsolved,,
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,,,,,0,0.01,2,unsolved,,
33,3,11,Jenn Tran,Sasha Farber,3,,,,,0,0.01,2,unsolved,,
33,3,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.01,2,unsolved,,
33,3,1,Eric Roberts,Britt Stewart,10,,,,,1,0.05,2,unsolved,,
33,3,2,Reginald VelJohnson,Emma Slater,11,,,,,1,0.05,2,unsolved,,
33,3,3,Chandler Kinney,Brandon Armstrong,2,,,,,0,0.05,2,unsolved,,
33,3,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.05,2,unsolved,,
33,3,5,Danny Amendola,Witney Carson,6,,,,,0,0.05,2,unsolved,,
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.05,2,unsolved,,
33,3,7,Ilona Maher,Alan Bersten,7,,,,,0,0.05,2,unsolved,,
33,3,9,Brooks Nader,Gleb Savchenko,5,,,,,0,0.05,2,unsolved,,
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,,,,,0,0.05,2,unsolved,,
33,3,11,Jenn Tran,Sasha Farber,3,,,,,0,0.05,2,unsolved,,
33,3,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.05,2,unsolved,,
33,3,1,Eric Roberts,Britt Stewart,10,,,,,1,0.1,2,unsolved,,
33,3,2,Reginald VelJohnson,Emma Slater,11,,,,,1,0.1,2,unsolved,,
33,3,3,Chandler Kinney,Brandon Armstrong,2,,,,,0,0.1,2,unsolved,,
33,3,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.1,2,unsolved,,
33,3,5,Danny Amendola,Witney Carson,6,,,,,0,0.1,2,unsolved,,
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.1,2,unsolved,,
33,3,7,Ilona Maher,Alan Bersten,7,,,,,0,0.1,2,unsolved,,
33,3,9,Brooks Nader,Gleb Savchenko,5,,,,,0,0.1,2,unsolved,,
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,,,,,0,0.1,2,unsolved,,
33,3,11,Jenn Tran,Sasha Farber,3,,,,,0,0.1,2,unsolved,,
33,3,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.1,2,unsolved,,
33,4,3,Chandler Kinney,Brandon Armstrong,4,,,,,0,0.01,1,unsolved,,
33,4,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.01,1,unsolved,,
33,4,5,Danny Amendola,Witney Carson,1,,,,,0,0.01,1,unsolved,,
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.01,1,unsolved,,
33,4,7,Ilona Maher,Alan Bersten,4,,,,,0,0.01,1,unsolved,,
33,4,9,Brooks Nader,Gleb Savchenko,4,,,,,1,0.01,1,unsolved,,
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,,,,,0,0.01,1,unsolved,,
33,4,11,Jenn Tran,Sasha Farber,4,,,,,0,0.01,1,unsolved,,
33,4,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.01,1,unsolved,,
33,4,3,Chandler Kinney,Brandon Armstrong,4,,,,,0,0.05,1,unsolved,,
33,4,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.05,1,unsolved,,
33,4,5,Danny Amendola,Witney Carson,1,,,,,0,0.05,1,unsolved,,
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.05,1,unsolved,,
33,4,7,Ilona Maher,Alan Bersten,4,,,,,0,0.05,1,unsolved,,
33,4,9,Brooks Nader,Gleb Savchenko,4,,,,,1,0.05,1,unsolved,,
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,,,,,0,0.05,1,unsolved,,
33,4,11,Jenn Tran,Sasha Farber,4,,,,,0,0.05,1,unsolved,,
33,4,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.05,1,unsolved,,
33,4,3,Chandler Kinney,Brandon Armstrong,4,,,,,0,0.1,1,unsolved,,
33,4,4,Dwight Howard?,Daniella Karagach,9,,,,,0,0.1,1,unsolved,,
33,4,5,Danny Amendola,Witney Carson,1,,,,,0,0.1,1,unsolved,,
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.1,1,unsolved,,
33,4,7,Ilona Maher,Alan Bersten,4,,,,,0,0.1,1,unsolved,,
33,4,9,Brooks Nader,Gleb Savchenko,4,,,,,1,0.1,1,unsolved,,
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,,,,,0,0.1,1,unsolved,,
33,4,11,Jenn Tran,Sasha Farber,4,,,,,0,0.1,1,unsolved,,
33,4,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.1,1,unsolved,,
33,5,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,1,unsolved,,
33,5,4,Dwight Howard?,Daniella Karagach,6,,,,,0,0.01,1,unsolved,,
33,5,5,Danny Amendola,Witney Carson,4,,,,,0,0.01,1,unsolved,,
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,,,,,0,0.01,1,unsolved,,
33,5,7,Ilona Maher,Alan Bersten,2,,,,,0,0.01,1,unsolved,,
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,1,0.01,1,unsolved,,
33,5,11,Jenn Tran,Sasha Farber,4,,,,,0,0.01,1,unsolved,,
33,5,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.01,1,unsolved,,
33,5,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,1,unsolved,,
33,5,4,Dwight Howard?,Daniella Karagach,6,,,,,0,0.05,1,unsolved,,
33,5,5,Danny Amendola,Witney Carson,4,,,,,0,0.05,1,unsolved,,
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,,,,,0,0.05,1,unsolved,,
33,5,7,Ilona Maher,Alan Bersten,2,,,,,0,0.05,1,unsolved,,
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,1,0.05,1,unsolved,,
33,5,11,Jenn Tran,Sasha Farber,4,,,,,0,0.05,1,unsolved,,
33,5,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.05,1,unsolved,,
33,5,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,1,unsolved,,
33,5,4,Dwight Howard?,Daniella Karagach,6,,,,,0,0.1,1,unsolved,,
33,5,5,Danny Amendola,Witney Carson,4,,,,,0,0.1,1,unsolved,,
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,,,,,0,0.1,1,unsolved,,
33,5,7,Ilona Maher,Alan Bersten,2,,,,,0,0.1,1,unsolved,,
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,,,,,1,0.1,1,unsolved,,
33,5,11,Jenn Tran,Sasha Farber,4,,,,,0,0.1,1,unsolved,,
33,5,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.1,1,unsolved,,
33,6,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,1,unsolved,,
33,6,4,Dwight Howard?,Daniella Karagach,3,,,,,0,0.01,1,unsolved,,
33,6,5,Danny Amendola,Witney Carson,5,,,,,0,0.01,1,unsolved,,
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.01,1,unsolved,,
33,6,7,Ilona Maher,Alan Bersten,7,,,,,0,0.01,1,unsolved,,
33,6,11,Jenn Tran,Sasha Farber,3,,,,,1,0.01,1,unsolved,,
33,6,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.01,1,unsolved,,
33,6,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,1,unsolved,,
33,6,4,Dwight Howard?,Daniella Karagach,3,,,,,0,0.05,1,unsolved,,
33,6,5,Danny Amendola,Witney Carson,5,,,,,0,0.05,1,unsolved,,
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.05,1,unsolved,,
33,6,7,Ilona Maher,Alan Bersten,7,,,,,0,0.05,1,unsolved,,
33,6,11,Jenn Tran,Sasha Farber,3,,,,,1,0.05,1,unsolved,,
33,6,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.05,1,unsolved,,
33,6,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,1,unsolved,,
33,6,4,Dwight Howard?,Daniella Karagach,3,,,,,0,0.1,1,unsolved,,
33,6,5,Danny Amendola,Witney Carson,5,,,,,0,0.1,1,unsolved,,
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.1,1,unsolved,,
33,6,7,Ilona Maher,Alan Bersten,7,,,,,0,0.1,1,unsolved,,
33,6,11,Jenn Tran,Sasha Farber,3,,,,,1,0.1,1,unsolved,,
33,6,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.1,1,unsolved,,
33,7,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,1,unsolved,,
33,7,4,Dwight Howard?,Daniella Karagach,6,,,,,1,0.01,1,unsolved,,
33,7,5,Danny Amendola,Witney Carson,5,,,,,0,0.01,1,unsolved,,
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.01,1,unsolved,,
33,7,7,Ilona Maher,Alan Bersten,4,,,,,0,0.01,1,unsolved,,
33,7,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.01,1,unsolved,,
33,7,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,1,unsolved,,
33,7,4,Dwight Howard?,Daniella Karagach,6,,,,,1,0.05,1,unsolved,,
33,7,5,Danny Amendola,Witney Carson,5,,,,,0,0.05,1,unsolved,,
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.05,1,unsolved,,
33,7,7,Ilona Maher,Alan Bersten,4,,,,,0,0.05,1,unsolved,,
33,7,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.05,1,unsolved,,
33,7,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,1,unsolved,,
33,7,4,Dwight Howard?,Daniella Karagach,6,,,,,1,0.1,1,unsolved,,
33,7,5,Danny Amendola,Witney Carson,5,,,,,0,0.1,1,unsolved,,
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,,,,,0,0.1,1,unsolved,,
33,7,7,Ilona Maher,Alan Bersten,4,,,,,0,0.1,1,unsolved,,
33,7,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.1,1,unsolved,,
33,8,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,0,unsolved,,
33,8,5,Danny Amendola,Witney Carson,4,,,,,0,0.01,0,unsolved,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.01,0,unsolved,,
33,8,7,Ilona Maher,Alan Bersten,3,,,,,0,0.01,0,unsolved,,
33,8,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.01,0,unsolved,,
33,8,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,0,unsolved,,
33,8,5,Danny Amendola,Witney Carson,4,,,,,0,0.05,0,unsolved,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.05,0,unsolved,,
33,8,7,Ilona Maher,Alan Bersten,3,,,,,0,0.05,0,unsolved,,
33,8,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.05,0,unsolved,,
33,8,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,0,unsolved,,
33,8,5,Danny Amendola,Witney Carson,4,,,,,0,0.1,0,unsolved,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,,,,,0,0.1,0,unsolved,,
33,8,7,Ilona Maher,Alan Bersten,3,,,,,0,0.1,0,unsolved,,
33,8,12,Joey Graziadei,Jenna Johnson,1,,,,,0,0.1,0,unsolved,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.01,0,unsolved,,
33,9,5,Danny Amendola,Witney Carson,5,,,,,0,0.01,0,unsolved,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.01,0,unsolved,,
33,9,7,Ilona Maher,Alan Bersten,4,,,,,0,0.01,0,unsolved,,
33,9,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.01,0,unsolved,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.05,0,unsolved,,
33,9,5,Danny Amendola,Witney Carson,5,,,,,0,0.05,0,unsolved,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.05,0,unsolved,,
33,9,7,Ilona Maher,Alan Bersten,4,,,,,0,0.05,0,unsolved,,
33,9,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.05,0,unsolved,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,,,,,0,0.1,0,unsolved,,
33,9,5,Danny Amendola,Witney Carson,5,,,,,0,0.1,0,unsolved,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,,,,,0,0.1,0,unsolved,,
33,9,7,Ilona Maher,Alan Bersten,4,,,,,0,0.1,0,unsolved,,
33,9,12,Joey Graziadei,Jenna Johnson,2,,,,,0,0.1,0,unsolved,,
34,1,0,Corey Feldman,Jenna Johnson,13,,,,,0,0.01,0,unsolved,,
34,1,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.01,0,unsolved,,
34,1,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.01,0,unsolved,,
34,1,3,Baron Davis,Britt Stewart,9,,,,,0,0.01,0,unsolved,,
34,1,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),9,,,,,0,0.01,0,unsolved,,
34,1,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.01,0,unsolved,,
34,1,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.01,0,unsolved,,
34,1,7,Hilaria Baldwin,Gleb Savchenko,3,,,,,0,0.01,0,unsolved,,
34,1,8,Lauren Jauregui,Brandon Armstrong,4,,,,,0,0.01,0,unsolved,,
34,1,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.01,0,unsolved,,
34,1,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.01,0,unsolved,,
34,1,11,Jen Affleck,Jan Ravnik,6,,,,,0,0.01,0,unsolved,,
34,1,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,0,unsolved,,
34,1,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.01,0,unsolved,,
34,1,0,Corey Feldman,Jenna Johnson,13,,,,,0,0.05,0,unsolved,,
34,1,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.05,0,unsolved,,
34,1,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.05,0,unsolved,,
34,1,3,Baron Davis,Britt Stewart,9,,,,,0,0.05,0,unsolved,,
34,1,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),9,,,,,0,0.05,0,unsolved,,
34,1,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.05,0,unsolved,,
34,1,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.05,0,unsolved,,
34,1,7,Hilaria Baldwin,Gleb Savchenko,3,,,,,0,0.05,0,unsolved,,
34,1,8,Lauren Jauregui,Brandon Armstrong,4,,,,,0,0.05,0,unsolved,,
34,1,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.05,0,unsolved,,
34,1,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.05,0,unsolved,,
34,1,11,Jen Affleck,Jan Ravnik,6,,,,,0,0.05,0,unsolved,,
34,1,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,0,unsolved,,
34,1,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.05,0,unsolved,,
34,1,0,Corey Feldman,Jenna Johnson,13,,,,,0,0.1,0,unsolved,,
34,1,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.1,0,unsolved,,
34,1,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.1,0,unsolved,,
34,1,3,Baron Davis,Britt Stewart,9,,,,,0,0.1,0,unsolved,,
34,1,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),9,,,,,0,0.1,0,unsolved,,
34,1,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.1,0,unsolved,,
34,1,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.1,0,unsolved,,
34,1,7,Hilaria Baldwin,Gleb Savchenko,3,,,,,0,0.1,0,unsolved,,
34,1,8,Lauren Jauregui,Brandon Armstrong,4,,,,,0,0.1,0,unsolved,,
34,1,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.1,0,unsolved,,
34,1,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.1,0,unsolved,,
34,1,11,Jen Affleck,Jan Ravnik,6,,,,,0,0.1,0,unsolved,,
34,1,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,0,unsolved,,
