season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
34,7,1,Danielle Fishel,Pasha Pashkov,6,5,7,11,13,0,0.3,1,always_safe,3.0,3.0
34,7,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,6,8,14,16,0,0.3,1,uncertain,0.0,2.0
34,7,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,3,5,7,9,0,0.3,1,always_safe,4.0,5.0
34,7,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),9,7,9,16,18,0,0.3,1,uncertain,0.0,1.0
34,7,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,2,4,5,7,0,0.3,1,always_safe,5.0,6.0
34,7,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,1,2,2,3,0,0.3,1,always_safe,7.0,8.0
34,7,11,Jen Affleck,Jan Ravnik,7,8,10,15,17,1,0.3,1,uncertain,0.0,2.0
34,7,12,Whitney Leavitt,Mark Ballas,2,1,3,3,5,0,0.3,1,always_safe,6.0,7.0
34,7,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,4,6,8,10,0,0.3,1,always_safe,4.0,5.0
34,7,1,Danielle Fishel,Pasha Pashkov,6,5,7,11,13,0,0.5,1,always_safe,3.0,3.0
34,7,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,6,8,14,16,0,0.5,1,uncertain,0.0,2.0
34,7,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,3,5,7,9,0,0.5,1,always_safe,4.0,5.0
34,7,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),9,7,9,16,18,0,0.5,1,uncertain,0.0,1.0
34,7,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,2,4,5,7,0,0.5,1,always_safe,5.0,6.0
34,7,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,1,2,2,3,0,0.5,1,always_safe,7.0,8.0
34,7,11,Jen Affleck,Jan Ravnik,7,8,10,15,17,1,0.5,1,uncertain,0.0,2.0
34,7,12,Whitney Leavitt,Mark Ballas,2,1,3,3,5,0,0.5,1,always_safe,6.0,7.0
34,7,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,4,6,8,10,0,0.5,1,always_safe,4.0,5.0
34,8,1,Danielle Fishel,Pasha Pashkov,7,7,9,14,16,1,0.3,1,uncertain,0.0,1.0
34,8,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.3,1,always_safe,2.0,2.0
34,8,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,1,3,3,5,0,0.3,1,always_safe,5.0,6.0
34,8,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),8,6,8,14,16,0,0.3,1,uncertain,0.0,1.0
34,8,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),4,3,5,7,9,0,0.3,1,always_safe,3.0,4.0
34,8,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,2,4,5,7,0,0.3,1,always_safe,4.0,5.0
34,8,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,1,always_safe,6.0,7.0
34,8,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,4,6,8,10,0,0.3,1,always_safe,3.0,4.0
34,8,1,Danielle Fishel,Pasha Pashkov,7,7,9,14,16,1,0.5,1,uncertain,0.0,1.0
34,8,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.5,1,always_safe,2.0,2.0
34,8,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,1,3,3,5,0,0.5,1,always_safe,5.0,6.0
34,8,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),8,6,8,14,16,0,0.5,1,uncertain,0.0,1.0
34,8,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),4,3,5,7,9,0,0.5,1,always_safe,3.0,4.0
34,8,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,2,4,5,7,0,0.5,1,always_safe,4.0,5.0
34,8,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,1,always_safe,6.0,7.0
34,8,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,4,6,8,10,0,0.5,1,always_safe,3.0,4.0
34,9,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.3,1,uncertain,0.0,1.0
34,9,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,4,6,9,11,0,0.3,1,always_safe,1.0,2.0
34,9,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,6,8,13,15,1,0.3,1,always_eliminated,0.0,0.0
34,9,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,2,2,3,0,0.3,1,always_safe,4.0,6.0
34,9,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,3,5,7,9,0,0.3,1,always_safe,2.0,3.0
34,9,12,Whitney Leavitt,Mark Ballas,1,1,3,2,4,0,0.3,1,always_safe,4.0,6.0
34,9,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,2,4,3,5,0,0.3,1,always_safe,4.0,5.0
34,9,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.5,1,uncertain,0.0,1.0
34,9,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,4,6,9,11,0,0.5,1,always_safe,1.0,2.0
34,9,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,6,8,13,15,1,0.5,1,always_eliminated,0.0,0.0
34,9,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,2,2,3,0,0.5,1,always_safe,4.0,6.0
34,9,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,3,5,7,9,0,0.5,1,always_safe,2.0,3.0
34,9,12,Whitney Leavitt,Mark Ballas,1,1,3,2,4,0,0.5,1,always_safe,4.0,6.0
34,9,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,2,4,3,5,0,0.5,1,always_safe,4.0,5.0
34,10,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4,3,5,7,9,0,0.3,1,always_safe,1.0,3.0
34,10,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,2,4,6,8,0,0.3,1,always_safe,1.0,3.0
34,10,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,2,2,3,0,0.3,1,always_safe,4.0,5.0
34,10,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.3,1,always_safe,4.0,4.0
34,10,12,Whitney Leavitt,Mark Ballas,2,5,7,7,9,1,0.3,1,always_safe,1.0,3.0
34,10,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6,4,6,10,12,0,0.3,1,always_eliminated,0.0,0.0
34,10,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4,3,5,7,9,0,0.5,1,always_safe,1.0,3.0
34,10,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,2,4,6,8,0,0.5,1,always_safe,1.0,3.0
34,10,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,2,2,3,0,0.5,1,always_safe,4.0,5.0
34,10,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.5,1,always_safe,4.0,4.0
34,10,12,Whitney Leavitt,Mark Ballas,2,5,7,7,9,1,0.5,1,always_safe,1.0,3.0
34,10,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6,4,6,10,12,0,0.5,1,always_eliminated,0.0,0.0
34,11,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,4,6,9,11,0,0.3,0,no_elimination,,
34,11,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,2,4,4,6,0,0.3,0,no_elimination,,
34,11,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,1,3,3,5,0,0.3,0,no_elimination,,
34,11,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,1,2,2,3,0,0.3,0,no_elimination,,
34,11,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,3,5,7,9,0,0.3,0,no_elimination,,
34,11,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,4,6,9,11,0,0.5,0,no_elimination,,
34,11,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,2,4,4,6,0,0.5,0,no_elimination,,
34,11,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,1,3,3,5,0,0.5,0,no_elimination,,
34,11,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,1,2,2,3,0,0.5,0,no_elimination,,
34,11,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,3,5,7,9,0,0.5,0,no_elimination,,
