赛季,周数,人名,伴侣名,地区,国家,年龄,行业,最终名次,比赛结果,评委评分百分比,粉丝投票百分比,总百分比
22,2,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1017,0.0656883377367038,0.1673883377367038
22,3,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.0844,0.0635496659603901,0.1479496659603901
22,3,Doug Flutie,Karina Smirnoff,Maryland,United States,53,Athlete,9,Eliminated Week 6,0.0844,0.0637825516236173,0.1481825516236173
22,3,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.0886,0.1775613440653567,0.2661613440653567
22,3,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.097,0.0570979585006724,0.1540979585006724
22,3,Kim Fields,Sasha Farber,New York,United States,46,Actor/Actress,8,Eliminated Week 7,0.0928,0.0560176089009951,0.1488176089009951
22,3,Marla Maples,Tony Dovolani,Georgia,United States,52,TV Personality,10,Eliminated Week 4,0.0886,0.0529187698813477,0.1415187698813477
22,3,Mischa Barton,Artem Chigvintsev,others,England,30,Actor/Actress,11,Eliminated Week 3,0.0759,0.0493576221583717,0.1252576221583717
22,3,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1055,0.1797320061994443,0.2852320061994443
22,3,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.097,0.1754211265391405,0.2724211265391405
22,3,Von Miller,Witney Carson,Texas,United States,27,Athlete,7,Eliminated Week 7,0.0844,0.0560177648716703,0.1404177648716703
22,3,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1013,0.0685435812989936,0.1698435812989936
22,4,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.1097,0.0658872735314393,0.1755872735314393
22,4,Doug Flutie,Karina Smirnoff,Maryland,United States,53,Athlete,9,Eliminated Week 6,0.0752,0.066154498834292,0.141354498834292
22,4,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1129,0.1899954641418407,0.3028954641418407
22,4,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.0846,0.0584349127732973,0.1430349127732973
22,4,Kim Fields,Sasha Farber,New York,United States,46,Actor/Actress,8,Eliminated Week 7,0.1003,0.0571776676267012,0.1574776676267012
22,4,Marla Maples,Tony Dovolani,Georgia,United States,52,TV Personality,10,Eliminated Week 4,0.0878,0.0535544978342938,0.1413544978342938
22,4,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1066,0.1922885591059185,0.2988885591059185
22,4,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.1129,0.1877330324506282,0.3006330324506282
22,4,Von Miller,Witney Carson,Texas,United States,27,Athlete,7,Eliminated Week 7,0.1003,0.0571777929278933,0.1574777929278933
22,4,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1097,0.0715963007736952,0.1812963007736952
22,5,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.0942,0.0677600582375478,0.1619600582375478
22,5,Doug Flutie,Karina Smirnoff,Maryland,United States,53,Athlete,9,Eliminated Week 6,0.1014,0.0675550182496268,0.1689550182496268
22,5,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1159,0.2054949500160222,0.3213949500160222
22,5,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.1268,0.0589073991820875,0.1857073991820875
22,5,Kim Fields,Sasha Farber,New York,United States,46,Actor/Actress,8,Eliminated Week 7,0.1014,0.0574001992517265,0.1588001992517265
22,5,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1341,0.2079505255486246,0.3420505255486246
22,5,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.1123,0.2030703871675627,0.3153703871675627
22,5,Von Miller,Witney Carson,Texas,United States,27,Athlete,7,Eliminated Week 7,0.1051,0.0574002821104601,0.1625002821104601
22,5,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1087,0.0744611802363414,0.1831611802363414
22,6,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.1189,0.0625906022676503,0.1814906022676503
22,6,Doug Flutie,Karina Smirnoff,Maryland,United States,53,Athlete,9,Eliminated Week 6,0.0925,0.0619032780697423,0.1544032780697423
22,6,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1057,0.2176503706837616,0.3233503706837616
22,6,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.1101,0.0518707502210175,0.1619707502210175
22,6,Kim Fields,Sasha Farber,New York,United States,46,Actor/Actress,8,Eliminated Week 7,0.1057,0.0500274419656049,0.1557274419656049
22,6,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1101,0.2203079907094524,0.3304079907094523
22,6,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.1233,0.215024027534971,0.338324027534971
22,6,Von Miller,Witney Carson,Texas,United States,27,Athlete,7,Eliminated Week 7,0.1057,0.0500274388010805,0.1557274388010805
22,6,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1278,0.0705980997467192,0.1983980997467191
22,7,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.1215,0.0631095829589509,0.1846095829589509
22,7,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1285,0.2396484616789015,0.3681484616789015
22,7,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.1192,0.0498962437738127,0.1690962437738127
22,7,Kim Fields,Sasha Farber,New York,United States,46,Actor/Actress,8,Eliminated Week 7,0.1215,0.0475962427738178,0.1690962427738178
22,7,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1308,0.2425486426119309,0.3733486426119309
22,7,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.1285,0.2367799101453396,0.3652799101453396
22,7,Von Miller,Witney Carson,Texas,United States,27,Athlete,7,Eliminated Week 7,0.1215,0.047596242773817,0.169096242773817
22,7,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1285,0.0728246732834293,0.2013246732834293
22,8,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.1598,0.0663952075747612,0.2261952075747612
22,8,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1775,0.2688608249737654,0.4463608249737654
22,8,Jodie Sweetin,Keo Motsepe,California,United States,34,Actor/Actress,6,Eliminated Week 8,0.1775,0.0486952065747494,0.2261952065747494
22,8,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1716,0.2720436288542584,0.4436436288542584
22,8,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.1657,0.2657099244477003,0.4314099244477003
22,8,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.1479,0.0782952075747651,0.2261952075747651
22,9,Antonio Brown,Sharna Burgess,Florida,United States,27,Athlete,5,Eliminated Week 9,0.1916,0.055240713977034,0.246840713977034
22,9,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.1951,0.2927352847522534,0.4878352847522534
22,9,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.1986,0.296239896408655,0.494839896408655
22,9,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.2056,0.2892627675982589,0.4948627675982589
22,9,Wanya Morris,Lindsay Arnold,Pennsylvania,United States,42,Singer/Rapper,4,Eliminated Week 9,0.2091,0.0665213372637985,0.2756213372637985
22,10,Ginger Zee,Valentin Chmerkovskiy,California,United States,35,News Anchor,3,3rd Place,0.3257,0.3333226493069544,0.6590226493069544
22,10,Nyle DiMarco,Peta Murgatroyd,New York,United States,26,Model,1,1st Place,0.3333,0.3371886758465227,0.6704886758465227
22,10,Paige VanZant,Mark Ballas,Oregon,United States,22,Athlete,2,2nd Place,0.341,0.329488674846523,0.6704886748465231
23,1,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.0727,0.0625535517230469,0.1352535517230469
23,1,Babyface,Allison Holker,Indiana,United States,57,Singer/Rapper,11,Eliminated Week 4,0.0788,0.0468927683424409,0.1256927683424409
23,1,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.0788,0.1201272002414961,0.1989272002414961
23,1,Jake T. Austin,Jenna Johnson,New York,United States,21,Actor/Actress,13,Eliminated Week 2,0.0667,0.0536269458804003,0.1203269458804003
23,1,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.0939,0.120127044165679,0.214027044165679
23,1,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.0818,0.1201273996445685,0.2019273996445685
23,1,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.0939,0.1201272343937747,0.2140272343937747
23,1,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.0818,0.0705836492878451,0.1523836492878451
23,1,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.0667,0.0648210344141409,0.1315210344141409
23,1,Rick Perry,Emma Slater,Texas,United States,66,Politician,12,Eliminated Week 3,0.0606,0.0597269458803974,0.1203269458803974
23,1,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.0727,0.0648208325155164,0.1375208325155164
23,1,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.0758,0.0445269448803994,0.1203269448803994
23,1,Vanilla Ice,Witney Carson,Texas,United States,48,Singer/Rapper,10,Eliminated Week 4,0.0758,0.0519384486302938,0.1277384486302938
23,2,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.0682,0.0620951584039396,0.1302951584039396
23,2,Babyface,Allison Holker,Indiana,United States,57,Singer/Rapper,11,Eliminated Week 4,0.0852,0.0454738823508341,0.1306738823508341
23,2,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.0795,0.1218438614255946,0.2013438614255946
23,2,Jake T. Austin,Jenna Johnson,New York,United States,21,Actor/Actress,13,Eliminated Week 2,0.0682,0.0496183215142948,0.1178183215142948
23,2,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.0824,0.1218437265228826,0.2042437265228825
23,2,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.0824,0.1218441161547747,0.2042441161547747
23,2,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.0909,0.1218439325004768,0.2127439325004768
23,2,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.0767,0.0705278190736223,0.1472278190736223
23,2,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.0739,0.0644812917030004,0.1383812917030004
23,2,Rick Perry,Emma Slater,Texas,United States,66,Politician,12,Eliminated Week 3,0.0625,0.0553183225142947,0.1178183225142947
23,2,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.0682,0.0644811109945314,0.1326811109945314
23,2,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.0881,0.049768346976114,0.137868346976114
23,2,Vanilla Ice,Witney Carson,Texas,United States,48,Singer/Rapper,10,Eliminated Week 4,0.0739,0.0508601098656398,0.1247601098656397
23,3,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.0769,0.0649851590023636,0.1418851590023636
23,3,Babyface,Allison Holker,Indiana,United States,57,Singer/Rapper,11,Eliminated Week 4,0.0769,0.0463649732306655,0.1232649732306654
23,3,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.0985,0.1291558202029128,0.2276558202029128
23,3,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.0892,0.1291556562520835,0.2183556562520835
23,3,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.08,0.1291560314121151,0.209156031412115
23,3,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.0954,0.1291559241648538,0.2245559241648538
23,3,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.0862,0.0742448980301399,0.1604448980301399
23,3,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.0862,0.0676155858841549,0.1538155858841549
23,3,Rick Perry,Emma Slater,Texas,United States,66,Politician,12,Eliminated Week 3,0.0708,0.0524649722306648,0.1232649722306648
23,3,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.0769,0.0676154576137486,0.1445154576137486
23,3,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.0923,0.0576205487456311,0.1499205487456311
23,3,Vanilla Ice,Witney Carson,Texas,United States,48,Singer/Rapper,10,Eliminated Week 4,0.0708,0.052464973230666,0.123264973230666
23,4,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.092,0.0675362496889993,0.1595362496889993
23,4,Babyface,Allison Holker,Indiana,United States,57,Singer/Rapper,11,Eliminated Week 4,0.069,0.0446022036292083,0.1136022036292083
23,4,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.0881,0.1384183717220794,0.2265183717220794
23,4,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.1073,0.1384182139848878,0.2457182139848878
23,4,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.0881,0.1384186359613135,0.2265186359613135
23,4,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.1149,0.1384184902245718,0.2533184902245718
23,4,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.0805,0.0780670649423874,0.1585670649423874
23,4,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.092,0.0705432104535409,0.1625432104535409
23,4,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.0843,0.0705432073378426,0.1548432073378426
23,4,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.0958,0.0647329488771142,0.1605329488771142
23,4,Vanilla Ice,Witney Carson,Texas,United States,48,Singer/Rapper,10,Eliminated Week 4,0.0881,0.0503014031780542,0.1384014031780542
23,5,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.1043,0.0732330672412041,0.1775330672412041
23,5,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.1043,0.1532188279858503,0.2575188279858503
23,5,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.1261,0.1532186481309173,0.2793186481309173
23,5,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.113,0.1532191091849172,0.2662191091849172
23,5,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.1087,0.1532189142513018,0.2619189142513018
23,5,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.1174,0.0855180083875961,0.2029180083875961
23,5,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.1043,0.0767618046918574,0.1810618046918574
23,5,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.1043,0.0767618361293965,0.1810618361293965
23,5,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.1174,0.0748497839969589,0.1922497839969589
23,6,Amber Rose,Maksim Chmerkoskiy,Pennsylvania,United States,32,Model,9,Eliminated Week 6,0.0918,0.0671909330330419,0.1589909330330419
23,6,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.1213,0.1587411466148807,0.2800411466148807
23,6,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.1246,0.1587409320530876,0.2833409320530876
23,6,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.1311,0.1587414346707444,0.2898414346707444
23,6,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.1213,0.1587411762268434,0.2800411762268434
23,6,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.1115,0.0817469713686481,0.1932469713686481
23,6,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.1016,0.0713984376981996,0.1729984376981996
23,6,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.0984,0.071398439872328,0.169798439872328
23,6,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.0984,0.0733005284622259,0.1717005284622259
23,7,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.1343,0.1731713645255416,0.3074713645255416
23,7,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.1343,0.1731710807817758,0.3074710807817757
23,7,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.1252,0.1731716091249749,0.2983716091249749
23,7,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.1252,0.1731713547015377,0.2983713547015377
23,7,Marilu Henner,Derek Hough,Illinois,United States,64,Actor/Actress,6,Eliminated Week 9,0.1162,0.0846716457062627,0.2008716457062627
23,7,Maureen McCormick,Artem Chigvintsev,California,United States,60,Actor/Actress,8,Eliminated Week 7,0.1198,0.0722797154444071,0.1920797154444071
23,7,Ryan Lochte,Cheryl Burke,New York,United States,32,Athlete,7,Eliminated Week 8,0.1198,0.0722797164444068,0.1920797164444068
23,7,Terra Jole,Sasha Farber,Texas,United States,36,TV Personality,5,Eliminated Week 10,0.1252,0.0780835132710932,0.2032835132710932
23,8,Calvin Johnson Jr.,Lindsay Arnold,Georgia,United States,30,Athlete,3,3rd Place,0.1493,0.1895957768383703,0.3388957768383703
23,8,James Hinchcliffe,Sharna Burgess,others,Canada,29,Racing Driver,2,2nd Place,0.1741,0.1895954456139985,0.3636954456139984
23,8,Jana Kramer,Gleb Savchenko,Michigan,United States,32,Singer/Rapper,4,4th Place,0.1493,0.1895960193794859,0.3388960193794859
23,8,Laurie Hernandez,Valentin Chmerkovskiy,New Jersey,United States,16,Athlete,1,1st Place,0.1642,0.1895957471481425,0.3537957471481425
